district,crop_name,season_type,season_year,target_hectares,committed_hectares,source
Polonnaruwa,Big Onion (Local),Yala,2022,90.4,92.3,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2022,137.2,158.4,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2022,235.6,186.6,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2022,3.2,3.3,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2022,103.3,96.0,synthetic_proxy
Ampara,Big Onion (Local),Maha,2023,186.2,177.9,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2023,151.5,135.0,synthetic_proxy
Badulla,Big Onion (Local),Maha,2023,338.9,332.0,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2023,91.9,112.2,synthetic_proxy
Colombo,Big Onion (Local),Maha,2023,604.6,512.8,synthetic_proxy
Galle,Big Onion (Local),Maha,2023,16.1,13.9,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2023,211.0,178.1,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2023,145.2,175.4,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2023,37.2,35.2,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2023,64.6,64.4,synthetic_proxy
Kandy,Big Onion (Local),Maha,2023,232.1,220.9,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2023,33.5,29.7,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2023,24.8,24.1,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2023,393.5,509.6,synthetic_proxy
Mannar,Big Onion (Local),Maha,2023,8.7,10.1,synthetic_proxy
Matale,Big Onion (Local),Maha,2023,377.4,338.8,synthetic_proxy
Matara,Big Onion (Local),Maha,2023,110.5,119.1,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2023,77.0,69.3,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2023,70.8,55.7,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2023,183.7,206.2,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2023,69.5,79.2,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2023,105.5,118.8,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2023,181.2,171.0,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2023,2.5,2.4,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2023,79.5,86.6,synthetic_proxy
Ampara,Big Onion (Local),Yala,2023,263.4,275.7,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2023,214.2,204.1,synthetic_proxy
Badulla,Big Onion (Local),Yala,2023,479.3,386.2,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2023,129.9,131.7,synthetic_proxy
Colombo,Big Onion (Local),Yala,2023,855.0,965.7,synthetic_proxy
Galle,Big Onion (Local),Yala,2023,22.8,19.5,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2023,298.5,321.3,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2023,205.4,213.6,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2023,52.7,57.4,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2023,91.3,100.9,synthetic_proxy
Kandy,Big Onion (Local),Yala,2023,328.3,301.0,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2023,47.4,38.2,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2023,35.1,32.9,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2023,556.6,615.9,synthetic_proxy
Mannar,Big Onion (Local),Yala,2023,12.3,11.5,synthetic_proxy
Matale,Big Onion (Local),Yala,2023,533.7,489.3,synthetic_proxy
Matara,Big Onion (Local),Yala,2023,156.3,122.1,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2023,108.9,131.7,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2023,100.1,110.0,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2023,259.8,283.9,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2023,98.3,109.7,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2023,149.2,159.6,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2023,256.3,248.8,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2023,3.5,3.4,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2023,112.4,106.6,synthetic_proxy
Ampara,Big Onion (Local),Maha,2024,203.9,268.4,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2024,165.9,176.9,synthetic_proxy
Badulla,Big Onion (Local),Maha,2024,371.2,350.5,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2024,100.6,106.2,synthetic_proxy
Colombo,Big Onion (Local),Maha,2024,662.1,581.8,synthetic_proxy
Galle,Big Onion (Local),Maha,2024,17.7,20.9,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2024,231.1,212.8,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2024,159.1,168.6,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2024,40.8,46.0,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2024,70.7,74.0,synthetic_proxy
Kandy,Big Onion (Local),Maha,2024,254.3,257.1,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2024,36.7,36.8,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2024,27.2,27.0,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2024,431.0,401.2,synthetic_proxy
Mannar,Big Onion (Local),Maha,2024,9.5,9.0,synthetic_proxy
Matale,Big Onion (Local),Maha,2024,413.3,486.7,synthetic_proxy
Matara,Big Onion (Local),Maha,2024,121.0,119.4,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2024,84.3,76.3,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2024,77.5,72.7,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2024,201.2,227.8,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2024,76.1,82.3,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2024,115.6,123.3,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2024,198.5,192.4,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2024,2.7,2.9,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2024,87.0,80.3,synthetic_proxy
Ampara,Big Onion (Local),Yala,2024,300.2,290.9,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2024,244.2,272.6,synthetic_proxy
Badulla,Big Onion (Local),Yala,2024,546.4,603.8,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2024,148.1,130.7,synthetic_proxy
Colombo,Big Onion (Local),Yala,2024,974.8,874.7,synthetic_proxy
Galle,Big Onion (Local),Yala,2024,26.0,26.4,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2024,340.3,410.7,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2024,234.2,180.4,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2024,60.0,62.1,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2024,104.1,86.9,synthetic_proxy
Kandy,Big Onion (Local),Yala,2024,374.3,345.8,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2024,54.0,51.7,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2024,40.0,38.0,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2024,634.5,593.9,synthetic_proxy
Mannar,Big Onion (Local),Yala,2024,14.0,14.0,synthetic_proxy
Matale,Big Onion (Local),Yala,2024,608.5,569.4,synthetic_proxy
Matara,Big Onion (Local),Yala,2024,178.1,146.9,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2024,124.1,135.7,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2024,114.1,124.4,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2024,296.2,326.2,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2024,112.1,91.4,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2024,170.1,176.2,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2024,292.2,315.9,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2024,4.0,3.5,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2024,128.1,128.2,synthetic_proxy
Ampara,Big Onion (Local),Maha,2025,279.2,275.3,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2025,227.0,277.2,synthetic_proxy
Badulla,Big Onion (Local),Maha,2025,508.1,625.4,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2025,137.7,110.2,synthetic_proxy
Colombo,Big Onion (Local),Maha,2025,906.3,1177.6,synthetic_proxy
Galle,Big Onion (Local),Maha,2025,24.2,21.5,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2025,316.4,353.6,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2025,217.7,243.1,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2025,55.8,49.2,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2025,96.8,102.5,synthetic_proxy
Kandy,Big Onion (Local),Maha,2025,348.0,343.5,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2025,50.2,53.6,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2025,37.2,38.3,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2025,590.0,674.6,synthetic_proxy
Mannar,Big Onion (Local),Maha,2025,13.0,13.1,synthetic_proxy
Matale,Big Onion (Local),Maha,2025,565.8,554.4,synthetic_proxy
Matara,Big Onion (Local),Maha,2025,165.6,187.4,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2025,115.4,123.4,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2025,106.1,115.4,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2025,275.4,253.5,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2025,104.2,91.1,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2025,158.2,147.4,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2025,271.7,251.5,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2025,3.7,4.1,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2025,119.1,133.1,synthetic_proxy
Ampara,Big Onion (Local),Yala,2025,213.2,209.3,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2025,173.4,203.2,synthetic_proxy
Badulla,Big Onion (Local),Yala,2025,388.1,451.8,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2025,105.2,108.3,synthetic_proxy
Colombo,Big Onion (Local),Yala,2025,692.3,624.0,synthetic_proxy
Galle,Big Onion (Local),Yala,2025,18.5,22.0,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2025,241.7,239.9,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2025,166.3,168.8,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2025,42.6,40.9,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2025,73.9,66.0,synthetic_proxy
Kandy,Big Onion (Local),Yala,2025,265.8,219.0,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2025,38.4,41.3,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2025,28.4,25.8,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2025,450.6,616.1,synthetic_proxy
Mannar,Big Onion (Local),Yala,2025,10.0,8.7,synthetic_proxy
Matale,Big Onion (Local),Yala,2025,432.1,366.9,synthetic_proxy
Matara,Big Onion (Local),Yala,2025,126.5,134.3,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2025,88.1,104.3,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2025,81.0,81.7,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2025,210.4,224.8,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2025,79.6,62.0,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2025,120.8,111.0,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2025,207.5,180.8,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2025,2.8,2.2,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2025,91.0,92.3,synthetic_proxy
